gen,nevals,avg,std,min,max
0,50,-4.41433679248285,4.706243578242768,-6.100318952020064,21.486571253835013
1,61,0.36523490719188423,10.337052683635564,-5.765191102784844,30.470570912488576
2,57,8.69953368165879,12.075065115615859,-5.337538079701318,48.58389959779558
3,62,20.01714531858758,13.202551066560183,-2.7080502011022096,48.58389959779558
4,58,29.21315843901169,10.22365317459213,12.912403664767613,48.67212383121043
5,62,43.520494995585025,13.089159625909792,13.009567413221266,66.62010264645954
6,61,58.07242257163036,10.240237528176692,39.397881179120304,66.62010264645954
7,60,63.29632365149808,7.789735803118729,30.701682633451963,66.62010264645954
8,58,65.48469329355758,3.8957394642918795,48.46661051127248,66.62472159231584
9,62,66.25137131909341,2.5203350165830494,48.61092827018351,66.62472159231584
10,58,65.71391124647756,4.1370226229034515,39.64341372532799,66.62472159231584
11,55,65.90073760997915,3.5340956201988853,48.502831774706806,66.62472159231584
12,57,66.62296639289045,0.0022419737041246115,66.62010264645954,66.62472159231584
13,57,66.61981820295688,0.029094057903214895,66.41650369121828,66.62472159231584
14,57,66.62453683448159,0.0009051248397969476,66.62010264645954,66.62472159231584
15,57,66.6246292133987,0.0006466524198810931,66.62010264645954,66.62472159231584
